line_id,move_uci,lichess_count,lichess_total,lichess_frequency,maia_policy_mean,maia_policy_max,maia_rank_min,in_lichess_test_sample,in_maia_top10
TOR-02,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
TOR-02,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
TOR-02,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
TOR-05,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
TOR-05,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
TOR-05,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
TOR-05,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
TOR-05,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
TOR-05,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
TOR-05,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
TOR-05,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
TOR-05,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
TOR-05,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
TOR-05,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
TOR-06,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
TOR-06,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
TOR-06,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
TOR-06,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
TOR-06,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
TOR-06,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
TOR-06,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
TOR-06,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
TOR-06,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
TOR-06,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
TOR-06,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
TOR-08,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
TOR-08,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
TOR-08,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
TOR-08,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
TOR-08,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
TOR-08,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
TOR-08,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
TOR-08,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
TOR-08,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
TOR-08,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
TOR-08,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
TOR-09,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
TOR-09,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
TOR-09,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
TOR-09,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
TOR-09,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
TOR-09,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
TOR-09,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
TOR-09,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
TOR-09,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
TOR-09,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
TOR-09,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
TOR-10,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
TOR-10,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
TOR-10,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
TOR-10,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
TOR-10,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
TOR-10,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
TOR-10,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
TOR-10,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
TOR-10,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
TOR-10,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
TOR-10,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
VER-01,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
VER-01,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
VER-01,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
VER-01,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
VER-01,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
VER-01,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
VER-01,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
VER-01,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
VER-01,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
VER-01,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
VER-01,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
VER-03,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
VER-03,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
VER-03,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
VER-03,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
VER-03,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
VER-03,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
VER-03,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
VER-03,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
VER-03,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
VER-03,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
VER-03,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
VER-05,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
VER-05,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
VER-05,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
VER-05,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
VER-05,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
VER-05,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
VER-05,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
VER-05,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
VER-05,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
VER-05,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
VER-05,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
VER-08,e2e4,,,,0.6277017295360565,0.6771548986434937,1.0,False,True
VER-08,d2d4,,,,0.2541923721631367,0.2935622632503509,2.0,False,True
VER-08,c2c4,,,,0.02848213010778025,0.0476539246737957,3.0,False,True
VER-08,g1f3,,,,0.027140466496348353,0.0481594055891037,3.0,False,True
VER-08,e2e3,,,,0.013870153886576433,0.0208527259528636,3.0,False,True
VER-08,g2g3,,,,0.010868976358324234,0.0118206376209855,6.0,False,True
VER-08,b2b3,,,,0.010306865752985016,0.0121682006865739,6.0,False,True
VER-08,f2f4,,,,0.007858611992560284,0.0124846855178475,5.0,False,True
VER-08,d2d3,,,,0.004319412517361283,0.005036455579102,8.0,False,True
VER-08,b1c3,,,,0.004306716301167934,0.0049415295943617,9.0,False,True
VER-08,b2b4,,,,0.004248541314154833,0.0044242879375815,9.0,False,True
